Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,CA,2016,"10        ",Male,16,Right-Handed,67,25,168,2,Walk,30,.216,30,"Football (American)",679,723,501,445,428,745,25,"Same length",27.5,30,"Ring finger",March,Winter,No,No,Seafood,Water,"Physical education",8,6,3,"Yes - broadband connection","In person",0,0,0,0,8,15,15,7,0,0,10,4,0,3,"Very little",Other,Other,Telepathy,Happy,Teacher,"International aid"
USA,CA,2017,"12        ",Male,16,Right-Handed,160,22,157,1,Car,15,0.296,43,Basketball,588,658,1000,578,1000,1000,23,"Left foot",80,85,"Ring finger",May,Summer,No,No,Poultry,Water,Other,8,8,4,"Yes - broadband connection","In person",0,0,7,0,42,0,7,2,2,1,42,1,0,0,"A lot","Graduate degree",Techno/Electronic,Invisibility,Rich,"Sports person",Religious
USA,CA,2018,"12        ",Female,17,Right-Handed,178,24.3,175,2,Car,20,.437,40,Basketball,754,900,800,900,600,800,25,"Left foot",95,86,"Index finger",May,Winter,No,No,Seafood,Water,Music,7,9,4,"Yes - broadband connection","Text messaging",100,100,0,0,20,7,0,0,14,5,20,0,0,0,Some,"Undergraduate degree",Other,"Freeze time",Happy,Relative,"International aid"
USA,CA,2016,"11        ",Female,16,Right-Handed,156,28,142,1,Car,10,0.62,53,Swimming,1000,1000,1000,999,1000,1000,28,"Right foot",6.5,6.5,"Same length",September,Spring,Yes,No,Meat,Tea,History,6,8,5,"Yes - other","Cell phone",56,64,4,3,3,4,2,1,12,7,24,8,0,2,Some,"Graduate degree",Country,Telepathy,Rich,Relative,"International aid"
USA,CA,2018,"8         ",Male,13,Right-Handed,162,22,122,50,Car,20,0.523,50,Baseball/Softball,519,647,535,807,432,433,22,"Same length",40,3,"Index finger",August,Summer,No,No,Meat,Water,History,8,8,6,"Yes - dial-up connection","Text messaging",2,0,1,2,7,9,5,0,0,2,4,0,2,7,Some,"Graduate degree",Jazz,"Freeze time",Famous,"Musician or singer","Education/Youth development"
USA,CA,2024,"12        ",Male,16,Right-Handed,172,23,180,2,Car,5,0.344,52,"Table Tennis",1000,500,1000,999,700,894,23,"Same length",70,65,"Index finger",April,Summer,No,Yes,Pizza/Pasta,Water,"Mathematics and statistics",7,9,4,"Yes - other","Text messaging",35,50,1,0,4,4,3,0.5,4,2,5,2,0,0.5,Some,"Graduate degree","Rap/Hip hop","Freeze time",Rich,Relative,Health
USA,CA,2014,"12        ",Male,17,Right-Handed,178,26,160,2,Car,5,.762,41,Tennis,100,100,100,100,500,500,27,"Left foot",72,78,"Ring finger",April,Summer,Yes,No,Meat,Water,Art,6,12,5,"Yes - broadband connection","Text messaging",20,10,4,1,4,6,10,40,5,3,50,2,8,2,"Very little","Graduate degree",Other,"Freeze time",Happy,"Business person","International aid"
USA,CA,2018,"9         ",Female,14,Right-Handed,168,29,170,1,Car,16,.38,50,Dancing,1000,900,900,850,10,500,29,"Right foot",80,80,"Same length",December,Winter,Yes,No,"No favorite",Water,Art,6,0,3,"Yes - other","Text messaging",6,7,5,2,2,2,2,4,7,3,5,3,10,2,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Happy,Friend,"Wildlife, animals"
USA,CA,2022,"12        ",Female,17,Right-Handed,172.7,38,180,4,Car,15,0.388,32,Other,1000,1000,300,200,1000,1000,38,"Same length",165,180,"Ring finger",August,Winter,Yes,Yes,Fruit,"Energy drink",Art,3.5,8,2,"Yes - broadband connection","Text messaging",20,20,10,1,30,5,1,1,10,5,40,10,5,2,"A lot","Graduate degree",Techno/Electronic,Invisibility,Rich,Other,"Arts, culture, sports"
USA,CA,2024,"12        ",Female,17,Right-Handed,162,23,162,2,Car,7,.39,35,Swimming,800,300,100,500,600,1000,24,"Left foot",70,70,"Same length",December,Fall,No,No,Seafood,Water,English,7,8,4,"Yes - broadband connection","Text messaging",50,100,5,2,14,7,5,0,20,3,10,14,0,5,"A lot","Graduate degree",Jazz,Fly,Happy,Relative,"International aid"
USA,CA,2012,"12        ",Female,16,Right-Handed,170,21,90,1,Car,7,0.498,37,Soccer,100,100,100,150,900,900,21,"Same length",100,100,"Ring finger",September,Summer,No,No,"Rice/Noodle dishes",Water,Science,8,10,5,"Yes - broadband connection","Text messaging",15,15,2,0,20,4,0,0,1,1,1,1,1,1,"A lot","Undergraduate degree",Other,Fly,Happy,Other,Religious
USA,CA,2017,"9         ",Female,14,Right-Handed,172,25,160,2,Bus,60,0.394,54,Tennis,733,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2018,"11        ",Female,16,Right-Handed,160.0,22.86,154.9,1,Bus,105,0.869,59,Walking/Hiking,700,690,680,650,300,250,22.86,"Same length",63.5,63.4,"Index finger",October,Winter,Yes,No,"No favorite",Coffee,"Social studies",4,7,3,"Yes - other","In person",11,9,1,0,46,14,0,0,0,1,43,1,0,1,"A lot","Graduate degree",Classical,"Freeze time",Happy,"Religious figure",Other
USA,CA,2016,"9         ",Female,14,Right-Handed,11,25,159,2,Car,10,1.109,64,Swimming,1000,1000,1000,1000,900,900,25,"Same length",100,105,"Ring finger",March,Winter,No,No,Seafood,Water,,10,9,11,"Yes - broadband connection","Text messaging",2000,1500,5,2,2,8,3,3,3,10,3,3,1,3,,,,,,,
USA,CA,2017,"12        ",Male,17,Right-Handed,174,25,170,3,Car,30,0.332,38,Athletics,0,0,0,0,1000,1000,25,"Same length",90,87,"Index finger",August,Summer,No,No,Seafood,Water,"Computers and technology",8,9,5,"Yes - broadband connection","Text messaging",0,0,5,0,8,15,6,15,1,0,5,8,0,5,Some,"Graduate degree",Pop,Invisibility,Happy,"Coach or club leader","Arts, culture, sports"
USA,CA,2022,"12        ",Male,17,Right-Handed,181,27,183,2,Car,12,219,27,Tennis,767,885,654,721,307,876,27,"Same length",90,93,"Ring finger",January,Winter,No,No,Salads,Water,"Mathematics and statistics",6,10,3,"Yes - broadband connection","Text messaging",40,500,5,1,12,1,2,2,3,2,60,0,0,3,Some,"Undergraduate degree",Pop,"Freeze time",Rich,Relative,Health
USA,CA,2018,"9         ",Female,13,Left-Handed,5,23,150,1,Car,126,1.735,58,"Martial Arts",90,20,90,90,30,20,23,"Same length",70,80,"Ring finger",September,Winter,No,No,Seafood,Juice,Art,7,11,9,"Yes - other","Internet chat or instant messaging",4,15,0,0,3,6,2,15,20,1,5,10,0,3,Some,"Graduate degree",Other,Invisibility,Happy,Other,"Wildlife, animals"
USA,CA,2015,"6         ",Female,12,Ambidextrous,175,26,170,2.5,Bicycle,10,0.317,48,Gymnastics,920,551,882,663,84,246,25.5,"Right foot",68,80,"Ring finger",December,Summer,No,No,Meat,Water,History,9.5,10.5,5,"Yes - broadband connection","Text messaging",10,15,40,.5,14,40,12,.09,1,2,65,8,0,3,Some,"Graduate degree",Pop,Fly,Happy,Relative,Health
USA,CA,2019,"12        ",Male,16,Right-Handed,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2019,"12        ",Male,17,Right-Handed,185,27,,2,Walk,15,0.608,48,None,300,500,700,500,600,800,27,"Same length",75,77,"Ring finger",July,Winter,Yes,No,"Rice/Noodle dishes",Water,Science,7,6,3,"Yes - broadband connection","Internet chat or instant messaging",0,0,1,,,,,,,,,,,,,,,,,,
USA,CA,2017,"11        ",Male,17,Right-Handed,180,28,192,3,Bus,15,.324,34,Basketball,1000,1000,1000,1000,1000,1000,28,"Same length",108,83,"Index finger",July,Winter,No,No,Poultry,Water,"Social studies",7,9,5,"Yes - broadband connection","Text messaging",23,118,14,1,8,12,8,4,3,4,10,0,0,8,Some,"Graduate degree","Rap/Hip hop","Freeze time",Rich,Friend,"International aid"
USA,CA,2016,"12        ",Female,17,Right-Handed,157,23,157,1,Car,10,,,Swimming,5,6,2,4,3,1,24,"Left foot",100,100,"Same length",March,Spring,No,No,Meat,Water,History,7,7,5,"Yes - other","Myspace, Facebook, other social networking sites, or blog",30,30,20,7,20,20,20,0,20,20,20,20,0,0,"A lot","Graduate degree",Pop,"Freeze time",Happy,Other,"Arts, culture, sports"
USA,CA,2019,"12        ",Female,17,Right-Handed,160,23,165,1,Car,45,.352,49,Running/Jogging,1000,1000,1000,1000,900,1000,23,"Same length",68,70,"Ring finger",January,Winter,Yes,No,"Rice/Noodle dishes",Water,Art,5,12,4,"Yes - other","Text messaging",40,20,0,0,45,15,1,9,15,6,10,5,0,0,"A lot","Graduate degree",Pop,"Freeze time",Healthy,"Musician or singer","Wildlife, animals"
USA,CA,2017,"11        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2020,"12        ",Male,17,Right-Handed,5'8,28,5'9,1,Car,25,0.633,51,Baseball/Softball,1000,1000,1000,1000,500,500,,,,,,,,,,,,,28,9,4,"Yes - other","Text messaging",20,20,0,4,0,10,5,0,10,5,10,4,48,10,Some,"Some college","Rap/Hip hop",Telepathy,Rich,"Sports person","Wildlife, animals"
USA,CA,2020,"7         ",Male,13,Right-Handed,,25,150,2,Car,6,.36,40,Skateboarding/Rollerblading,1000,1000,1000,900,500,500,25,"Same length",70,70,"Same length",October,Summer,No,No,Poultry,Water,Science,8,4,6,"Yes - other","Myspace, Facebook, other social networking sites, or blog",0,0,35,1,0,10,5,0,20,1,5,10,0,8,Some,"High school","Punk rock",Telepathy,Happy,Relative,"Wildlife, animals"
USA,CA,2017,"12        ",Male,17,Right-Handed,170,24.6,177.8,2,Car,7,.366,81,Soccer,900,500,500,100,100,1000,24.8,"Left foot",80,80,"Same length",July,Summer,Yes,No,Seafood,"Soft drink (caffeinated)",History,7,10,6,"Yes - broadband connection","Text messaging",80,90,25,0,1,1,10,0,10,2,20,6,0,0,"A lot","Graduate degree","Rap/Hip hop",Fly,Rich,Relative,Health
USA,CA,2018,"12        ",Male,17,Left-Handed,180,26.60,180,2,Bus,30,0.367,28,Baseball/Softball,800,900,700,600,1000,1000,26.6,"Same length",96,85,"Index finger",February,Spring,No,No,Meat,Water,"Mathematics and statistics",7,9,4,"Yes - broadband connection","Text messaging",30,40,5,1,5,4,10,10,3,3,15,0,0,2,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Happy,"Coach or club leader",Health
USA,CA,2017,"12        ",Female,17,Right-Handed,79,23,169,1,Car,10,0.347,32,Other,700,700,800,800,1000,1000,23,"Same length",83,88,"Ring finger",December,Fall,Yes,No,"Rice/Noodle dishes",Water,"Mathematics and statistics",3,6,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",0,0,2,0,30,0,0,35,7,7,42,0,0,0,"A lot","Graduate degree",Pop,Fly,Happy,"Sports person",Health
USA,CA,2014,"12        ",Female,17,,170,24,173,1,Car,5,.321,33,Other,68,155,155,68,759,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2017,"11        ",Female,16,Right-Handed,157,23.5,,1,Bus,"10 ",0.426,57,Athletics,100,100,50,75,20,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2020,"7         ",Female,12,Right-Handed,137.2,22.9,40.6,3,Car,15,0.561,28,None,1000,999,1000,1000,500,750,22.9,"Same length",50,50,"Same length",March,Winter,No,No,"No favorite",Water,Other,11,"12 ",3,"Yes - other",Other,25,10,5,30,20,24,0,15,15,30,15,8,0,10,"A lot","Less than high school",Other,Telepathy,Healthy,"Musician or singer",Environment
USA,CA,2016,"12        ",Female,17,Right-Handed,156,21,145,1,Car,,0.348,25,Tennis,455,690,545,545,770,770,21,"Same length",70,67,"Index finger",February,Summer,No,No,Pizza/Pasta,Water,Science,6,10,4,"Yes - broadband connection","Internet chat or instant messaging",,,4,12,12,2,10,6,11,100,4,4,0,3,"A lot","Undergraduate degree",Pop,Telepathy,Rich,Teacher,Environment
USA,CA,2014,"7         ",Male,13,Right-Handed,15.5,10.5,157.5,1,Car,10,.291,40,Baseball/Softball,1000,900,500,1000,50,50,10.5,"Same length",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2018,"12        ",Male,17,Left-Handed,174,25,74,1,Car,40,.452,39,"Football (American)",1000,1000,1000,1000,500,800,24,"Right foot",112,104,"Index finger",March,Fall,Yes,No,Pizza/Pasta,Water,Music,7,10,3,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",12,53,8,0,15,3,5,1,3,1,15,2,0,1,Some,"Undergraduate degree","Rock and roll",Telepathy,Happy,"Musician or singer","International aid"
USA,CA,2023,"11        ",Female,17,Right-Handed,150,24,70,2,Car,10,0.3,40,Swimming,1000,1000,1000,1000,500,500,24,"Same length",76,85,"Ring finger",November,Fall,Yes,No,Desserts,Water,"Computers and technology",6,7,5,"Yes - other","In person",40,10,9,5,2,6,2,9,5,2,10,2,8,2,"Very little","Graduate degree","Rhythm and blues (R&B)","Freeze time",Famous,"Doctor or nurse",Environment
USA,CA,2022,"12        ",Female,17,Right-Handed,157,26," 152",3,Walk,"8 ",0.3,37,Other,807,1000,947,690,235,235,26,"Same length",72,70,"Index finger",November,Spring,Yes,No,Pizza/Pasta,Juice,Music,6,8,4,"Yes - broadband connection","Text messaging",73,87,4,6,12,8,7,2,8,9,16,17,20,6,"A lot",Other,Pop,Telepathy,Happy,Relative,"Arts, culture, sports"
USA,CA,2021,"12        ",Female,17,Right-Handed,160.2,20.32,156,1,Car,"10 ",.77,70,Dancing,652,658,754,433,310,219,20.32,"Same length",,,,May,Fall,No,,"Rice/Noodle dishes","Soft drink (caffeinated)",History,6,7,4,"Yes - broadband connection","Text messaging",150,150,10,,4,5,0,0,0,70,2,10,0,,Some,"Graduate degree",Pop,Telepathy,Happy,Actor,"Wildlife, animals"
USA,CA,2016,"12        ",Female,15,Right-Handed,167.5,23,161,3,Car,10,.362,41,Soccer,750,550,940,500,500,800,23,"Same length",80,70,"Index finger",September,Fall,No,No,"No favorite",Water,History,7,10,4,"Yes - broadband connection","Text messaging",80,150,3,1,4,10,4,0,0,5,10,3,0,3,"Very little","Graduate degree",Pop,"Freeze time",Happy,"Community leader or elder","International aid"
USA,CA,2013,"12        ",Male,17,Right-Handed,173.7,92.0,87.5,2,Bus,30,.359,,Other,626,487,561,887,807,412,91.3,"Right foot",71,81,"Ring finger",December,Winter,Yes,No,Seafood,Water,Science,8,9,6,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",5,2,20,3,52,14,2,1,8,6,48,21,0,35,Some,"Graduate degree",Other,Fly,Healthy,Other,"Education/Youth development"
USA,CA,2018,"12        ",Female,16,Right-Handed,160,22,150,2,Car,5,.377,31,Dancing,1000,800,700,700,50,300,22,"Same length",71,73,"Ring finger",November,Winter,No,No,Poultry,Water,"Mathematics and statistics",5,9,3,"Yes - other","Text messaging",150,1250,5,1,35,0,3,0,35,10,20,10,0,2,"A lot","Graduate degree","Rap/Hip hop",Fly,Happy,"Musician or singer","Wildlife, animals"
USA,CA,2019,"12        ",Female,16,Right-Handed,5'9,23,72,1,"Rail (Train/Tram/Subway)",80,0.777,46,None,999,900,1000,999,1000,1000,24,"Left foot",80,90,"Ring finger",February,Winter,Yes,No,Seafood,Water,,7,12,6,"Yes - other","Internet chat or instant messaging",50,70,40,10,5,24,10,4,20,6,5,3,16,3,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Famous,Relative,Other
USA,CA,2015,"5         ",Male,10,Right-Handed,145,22,149,1,Walk,3,0.495,65,Skateboarding/Rollerblading,1000,759,1000,706,385,219,10,"Right foot",80,90,"Ring finger",April,Summer,No,No,Soups,Water,"Mathematics and statistics",11,10,5,"Yes - broadband connection","In person",0,0,0,0,20,35,0,0,0,0,0,5,0,5,None,"Graduate degree",Country,Invisibility,Healthy,Relative,Health
USA,CA,2019,"12        ",Male,17,Right-Handed,178,25,177,3,Car,13,0.277,37,Basketball,600,600,350,700,900,900,25,"Same length",7.7,7.2,"Index finger",December,Winter,Yes,No,"Rice/Noodle dishes",Water,"Computers and technology",6,9,2,"Yes - broadband connection","Internet chat or instant messaging",18,22,10,0,10,5,2,9,3,2,30,9,0,1,Some,"Graduate degree",Pop,Invisibility,Rich,"Musician or singer",Health
USA,CA,2019,"11        ",Male,,Right-Handed,170,28,165,2,Bus,40,0.289,44,Swimming,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2024,"9         ",Female,15,Left-Handed,151,20,151,2,Car,7,0.731,39,Walking/Hiking,845,791,845,652,310,829,20.2,"Left foot",63.5,54.35,"Index finger",November,Summer,No,No,"No favorite",Water,"Mathematics and statistics",8,8,3,"Yes - other","Internet chat or instant messaging",250,250,4,1,50,6,0,1,7,5,35,6,0,1,"A lot","Graduate degree",Pop,"Freeze time",Rich,"Doctor or nurse","International aid"
USA,CA,2023,"12        ",Female,17,Right-Handed,154,23,157,2,Car,10,0.716,62,Running/Jogging,576,300,200,756,873,977,23,"Same length",90,60,"Index finger",March,Summer,No,No,Pizza/Pasta,Water,Art,8,7,4,"Yes - broadband connection","Text messaging",50,70,15,60,12,15,6,0,50,30,34,4,0,2,"A lot","High school","Rap/Hip hop","Freeze time",Rich,Other,"International aid"
USA,CA,2018,"12        ",Male,17,Right-Handed,180,26,193,1,Car,13,.239,34,Basketball,524,615,824,610,904,952,26,"Same length",27,29,"Ring finger",June,Summer,No,No,Meat,Milk,Science,7,11,2,"Yes - broadband connection","Text messaging",30,90,4,1,8,2,3,14,8,1,25,12,0,2,Some,"Graduate degree","Rap/Hip hop","Freeze time",Rich,Teacher,Health
USA,CA,2013,"6         ",Male,11,Right-Handed,152,25,151,1,Car,22,0.364,54,"Football (American)",599,803,802,51,1000,1000,26,"Left foot",65,74,,February,Summer,No,No,Fruit,Juice,"Physical education",15,24,6,"Yes - broadband connection","Cell phone",0,0,3,1,1,4,1,2,1,1,3,2,1,2,Some,"Graduate degree",Pop,"Freeze time",Famous,"Sports person",Health
USA,CA,2017,"12        ",Male,17,Ambidextrous,152.4,20.32,152.4,3,Car,30,0.305,45,Dancing,500,500,500,500,1000,1000,20.32,"Same length",914.4,914.4,"Same length",December,Winter,Yes,No,Other,Juice,"Mathematics and statistics",6,10,2,"Yes - other","Text messaging",50,20,5,5,10,3,1,0,0,12,3,12,0,12,None,"Graduate degree","Rap/Hip hop","Super strength",Happy,"Business person","International aid"
USA,CA,2015,"12        ",Male,17,Left-Handed,193,31,198,1,Car,15,0.212,33,Lacrosse,273,262,888,642,720,925,35,"Left foot",82,84,"Ring finger",May,Winter,No,No,Meat,Water,"Mathematics and statistics",5,9,3,"Yes - broadband connection","Text messaging",100,200,25,0,15,1,10,30,5,20,30,2,0,2,Some,"Graduate degree","Rap/Hip hop",Telepathy,Rich,"Sports person",Health
USA,CA,2015,"8         ",Male,13,Right-Handed,160,24.13,160,2,Skateboard/Scooter/Rollerblade,10,0.35,58,Skateboarding/Rollerblading,1000,50,85,60,1000,1000,24.13,"Same length",,,"Ring finger",July,Summer,No,No,Other,"Soft drink (caffeinated)",Science,6,9,3,"Yes - other","Text messaging",60,53,"130 ",1,2,4,1,1,1,1,1,1,1,1,"A lot","Graduate degree",Other,"Freeze time",Happy,Relative,"Wildlife, animals"
USA,CA,2018,"12        ",Female,17,Right-Handed,160,20,60,2,Walk,10,,,Dancing,0,1000,1000,0,1000,1000,22,"Left foot",70,70,"Index finger",December,Fall,Yes,No,Pizza/Pasta,Tea,Other,7,9,5,"Yes - broadband connection","Text messaging",5,5,0,1,10,10,0,0,50,50,20,0,0,5,"A lot","Graduate degree",Other,Telepathy,Rich,"Musician or singer",Health
USA,CA,2023,"12        ",Female,17,Right-Handed,155,22,150,4,Walk,30,0.325,43,Dancing,674,807,834,781,428,658,22,"Same length",78,75,"Index finger",February,Winter,No,No,"Rice/Noodle dishes",Water,Art,7,10,4,"Yes - broadband connection","Internet chat or instant messaging",0,2,2,1,10,15,2,0,15,20,84,4,0,15,"A lot",Other,Other,Telepathy,Rich,Relative,Health
USA,CA,2018,"12        ",Male,17,Right-Handed,190,29,192,1,Car,10,0.277,36,Lacrosse,626,385,824,380,1000,1000,30,"Left foot",94,98,"Ring finger",January,Spring,No,No,Pizza/Pasta,Water,Science,8,10,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",150,50,10,.5,15,4,15,5,15,1,50,1,0,.5,Some,"Graduate degree","Rap/Hip hop","Freeze time",Rich,"Sports person",Health
USA,CA,2016,"12        ",Female,17,Right-Handed,163,,91,2,Car,15,0.302,32,None,600,700,1000,900,100,500,,"Same length",70,71,"Ring finger",March,Spring,Yes,No,"Rice/Noodle dishes",Water,Science,8,8,5,"Yes - broadband connection","Text messaging",0,0,6,0,1,0,0,1,0,,0,0,0,4,Some,"Graduate degree",Other,Telepathy,Happy,Relative,"Wildlife, animals"
USA,CA,2012,"12        ",Male,17,Ambidextrous,172,32,181,1,Car,5,.294,69,Basketball,1000,1000,900,800,850,850,32,"Right foot",20,20,"Ring finger",December,Winter,Yes,No,Poultry,Water,Art,6,9,3,"Yes - broadband connection","Text messaging",200,210,10,20,15,20,25,5,21,30,25,35,2,10,"A lot","Graduate degree","Rhythm and blues (R&B)","Freeze time",Happy,Friend,Health
USA,CA,2018,"12        ",Male,18,Right-Handed,183,26,183,1,Car,20,.444,39,Tennis,749,647,813,374,444,695,28,"Left foot",10,10,"Same length",September,Winter,No,Yes,"No favorite",Water,"Mathematics and statistics",5,12,3,"Yes - broadband connection","Text messaging",0,0,3,0,20,6,1,3,3,1,21,0,0,6,Some,"Undergraduate degree",Other,"Freeze time",Happy,Relative,Environment
USA,CA,2017,"11        ",Female,17,Right-Handed,170.6,,70.4,2,Walk,10,0.7,"50 ",Basketball,700,700,700,700,1000,1000,12.7,"Right foot",80,70,"Ring finger",September,Winter,No,No,Pizza/Pasta,Water,Languages,6,10,6,"Yes - dial-up connection","Myspace, Facebook, other social networking sites, or blog",30,30,6,1,18,4,2,1,5,3,2,1,3,4,"A lot","Graduate degree","Rap/Hip hop",Invisibility,Rich,"Religious figure",Religious
USA,CA,2015,"12        ",Female,16,Right-Handed,106,23,153,2,Car,20,.477,49,Baseball/Softball,700,900,900,800,0,900,23,"Same length",70,80,"Ring finger",August,Winter,No,No,Meat,"Soft drink (caffeinated)",History,6,10,11,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2022,"12        ",Female,17,Right-Handed,157,24,160,2,Car,10,0.327,44,Running/Jogging,1000,1000,500,500,500,500,24,"Same length",7.5,7.5,"Same length",April,Winter,Yes,No,Seafood,Water,"Physical education",7,12,3,"Yes - broadband connection","In person",50,50,40,40,5,20,40,0,50,40,0,20,30,10,"A lot","Some college","Rhythm and blues (R&B)",Telepathy,Rich,Relative,"Wildlife, animals"
USA,CA,2018,"12        ",Male,17,Right-Handed,180,24,168,1,Car,10,.301,44,Swimming,1000,1000,1000,455,749,920,25,"Left foot",73,84,"Ring finger",August,Winter,No,No,Meat,Water,Science,5,10,5,"Yes - broadband connection","Text messaging",500,500,5,10,3,5,2,10,2,10,10,1,0,1,"A lot","Some college","Rap/Hip hop","Freeze time",Rich,Other,Health
USA,CA,2017,"11        ",Male,16,Right-Handed,185,28,190,2,Car,15,0.36,35,Athletics,700,700,700,700,800,800,27,"Right foot",80,85,"Ring finger",May,Winter,Yes,No,"No favorite",Water,English,9,9,3,"Yes - broadband connection","Text messaging",3,3,4,1,10,7,10,0,1,1,4,1,0,2,Some,"Graduate degree","Rhythm and blues (R&B)",Fly,Happy,Teacher,"Education/Youth development"
USA,CA,2017,"9         ",Male,15,Left-Handed,168,27,168,1,Bus,120,.360,55,Other,743,535,1000,599,369,364,27,"Same length",90,80,"Index finger",January,Winter,Yes,Yes,"Rice/Noodle dishes","Sports drink",Music,7,10,10,"Yes - other","Text messaging",12,6,4,2,1,10,1,6,0,1,4,6,0,3,Some,"Graduate degree",Techno/Electronic,Fly,Healthy,"Musician or singer","Education/Youth development"
USA,CA,2017,"11        ",Female,17,Right-Handed,157,23,152,1,Car,5,.322,48,Dancing,759,845,663,642,583,588,22,"Right foot",76,64,"Index finger",April,Fall,No,Yes,Fruit,Water,English,8,9,4,,"In person",18,48,10,0,16,2,0,0,3,1,50,14,6,2,Some,"Graduate degree","Rock and roll","Freeze time",Happy,"Community leader or elder",Environment
USA,CA,2018,"12        ",Male,17,Right-Handed,182,36,173,3,Walk,15,.0076,27,Bowling,1000,1000,1000,1000,300,600,36,"Right foot",18,15,"Index finger",May,Summer,No,No,Seafood,Milk,Art,7,6,4,"Yes - other","Text messaging",10,10,2,4,1,3,2,6,1,3,4,1,2,2,"A lot","Graduate degree",Classical,Invisibility,Happy,Relative,Health
USA,CA,2020,"7         ",Male,14,Right-Handed,5.7,8,60,2,Car,20,0.335,40,"Martial Arts",1000,1000,1000,1000,476,487,8,"Same length","3 1/2",3,"Index finger",February,Winter,Yes,No,Meat,Water,Science,9,7,4,"Yes - broadband connection","Cell phone",2,2,2,0,1,3,1,2,1,1,1,1,1,2,"Very little","Graduate degree",Other,Invisibility,,Other,Health
USA,CA,2015,"12        ",Female,17,Right-Handed,168,23.8,150,3,Walk,10,25,30,Swimming,1000,900,1000,1000,800,1000,23.8,"Same length",70,60,"Index finger",January,Winter,No,No,Seafood,Water,Art,6,10,6,"Yes - dial-up connection","Internet chat or instant messaging",150,200,12,3,12,14,7,5,14,42,24,28,0,8,Some,"Some college",Pop,"Freeze time",Rich,Actor,Health
USA,CA,2019,"12        ",Female,17,Right-Handed,162,25,115,1,Car,15,0.379,38,Basketball,1000,850,1000,700,300,550,26,"Left foot",67,72,"Ring finger",May,Spring,No,No,"Rice/Noodle dishes",Water,Music,7,9,5,"Yes - other","In person",154,135,12,5,20,6,10,0,20,12,35,10,0,7,"A lot","Graduate degree",Gospel,Fly,Happy,"Religious figure",Religious
USA,CA,2016,"12        ",Female,17,Right-Handed,154.3,23.8,160.2,1,Car,30,.322,42,Baseball/Softball,1000,750,870,970,650,1000,23.8,"Same length",80,75,"Ring finger",September,Summer,Yes,No,Pizza/Pasta,Coffee,"Social studies",5,7,7,"Yes - other","Text messaging",20,20,10,2,5,6,7,10,11,12,10,8,0,10,"A lot","Undergraduate degree","Rhythm and blues (R&B)",Fly,Happy,"Sports person","Wildlife, animals"
USA,CA,2011,"12        ",Male,17,Right-Handed,187.9,33.0,195.7,1,Car,6,.47,58,Cycling,800,700,400,,500,700,33.0,"Same length",17,18,"Ring finger",April,Winter,No,No,Poultry,Water,"Physical education",8,9,4,"Yes - broadband connection","In person",6,11,6,1,8,5,10,8,20,2,20,15,7,4,None,,,,,,
